id,location_x,location_y,land_use_category,dryland_category,country,many_trees,tree_count
SWA14823,69.67932212,33.42419572,otherland,Semiarid,Afghanistan,FALSE,2
SWA3510,64.309912,30.15495691,otherland,Arid,Afghanistan,FALSE,0
SWA13115,67.91682753,36.13881468,grassland,Semiarid,Afghanistan,FALSE,0
SWA13371,65.60133006,35.30176449,grassland,Semiarid,Afghanistan,FALSE,0
SWA14933,68.85224324,32.89787279,grassland,Semiarid,Afghanistan,FALSE,0
SWA3903,65.4646963,29.81754968,grassland,Arid,Afghanistan,FALSE,0
SWA1896,65.69268872,33.22288326,cropland,Arid,Afghanistan,FALSE,0
SWA14719,67.67913331,33.27678218,grassland,Semiarid,Afghanistan,FALSE,0
SWA14620,68.06666652,33.60071467,grassland,Semiarid,Afghanistan,FALSE,0
SWA2899,63.20552319,30.80524734,otherland,Arid,Afghanistan,FALSE,0
SWA14621,68.22647681,33.63251503,grassland,Semiarid,Afghanistan,FALSE,0
SWA14106,71.08823981,35.25891486,forest,Semiarid,Afghanistan,TRUE,0
SWA12661,67.4656936,36.78290673,otherland,Semiarid,Afghanistan,FALSE,0
SWA3518,65.79213222,30.50610835,grassland,Arid,Afghanistan,FALSE,0
SWA13210,68.9586936,36.21373417,grassland,Semiarid,Afghanistan,FALSE,0
SWA14675,68.590564,33.58185005,otherland,Semiarid,Afghanistan,FALSE,0
SWA3229,68.83176165,31.61615655,grassland,Arid,Afghanistan,FALSE,0
SWA15101,69.26591743,32.24273146,grassland,Semiarid,Afghanistan,FALSE,0
SWA765,64.79338529,36.20052894,otherland,Arid,Afghanistan,FALSE,0
SWA13988,62.81879846,33.6788681,grassland,Semiarid,Afghanistan,FALSE,0
SWA625,65.20867645,36.74086558,otherland,Arid,Afghanistan,FALSE,0
SWA1744,64.22178727,33.19404734,grassland,Arid,Afghanistan,FALSE,0
SWA3008,64.94187681,31.07312496,otherland,Arid,Afghanistan,FALSE,0
SWA14474,70.19109234,34.37227767,otherland,Semiarid,Afghanistan,FALSE,0
SWA3096,62.77621832,30.38806972,otherland,Arid,Afghanistan,FALSE,0
SWA1898,66.07968294,33.30750456,otherland,Arid,Afghanistan,FALSE,0
SWA14342,67.6794028,34.13620041,grassland,Semiarid,Afghanistan,FALSE,0
SWA12736,68.01465407,36.76646756,grassland,Semiarid,Afghanistan,FALSE,0
SWA3501,62.65952716,29.73966575,otherland,Arid,Afghanistan,FALSE,0
SWA923,62.01166218,35.10853688,otherland,Arid,Afghanistan,FALSE,0
SWA1610,63.90405316,33.42446521,grassland,Arid,Afghanistan,FALSE,0
SWA14511,67.49668547,33.73088056,grassland,Semiarid,Afghanistan,FALSE,0
SWA13011,64.25951652,35.50199897,otherland,Semiarid,Afghanistan,FALSE,0
SWA14143,65.45526399,34.03783489,otherland,Semiarid,Afghanistan,FALSE,0
SWA12937,64.53224504,35.68579428,grassland,Semiarid,Afghanistan,FALSE,0
SWA14669,67.63385822,33.3905089,otherland,Semiarid,Afghanistan,FALSE,0
SWA2124,66.0621658,32.84936377,cropland,Arid,Afghanistan,FALSE,0
SWA14971,69.21201851,32.84559084,grassland,Semiarid,Afghanistan,FALSE,6
SWA2041,65.23454793,32.81729391,otherland,Arid,Afghanistan,FALSE,0
SWA2706,62.89479594,31.03512622,otherland,Arid,Afghanistan,FALSE,0
SWA1544,63.45534467,33.47135727,otherland,Arid,Afghanistan,FALSE,0
SWA13868,69.31496544,35.30688489,grassland,Semiarid,Afghanistan,FALSE,0
SWA13306,69.66908133,36.22154951,grassland,Semiarid,Afghanistan,FALSE,0
SWA14153,67.0574093,34.37766756,grassland,Semiarid,Afghanistan,FALSE,0
SWA13716,68.89751833,35.47262406,grassland,Semiarid,Afghanistan,FALSE,0
SWA13183,64.52604666,35.31443074,grassland,Semiarid,Afghanistan,FALSE,0
SWA760,63.79059594,35.97954338,otherland,Arid,Afghanistan,FALSE,0
SWA13679,62.60374178,34.12569012,otherland,Semiarid,Afghanistan,FALSE,0
SWA13300,68.67195136,36.03883218,cropland,Semiarid,Afghanistan,FALSE,0
SWA13034,68.03567464,36.28353327,grassland,Semiarid,Afghanistan,FALSE,0
SWA14723,68.31541002,33.4050616,grassland,Semiarid,Afghanistan,FALSE,0
SWA2798,62.40242933,30.75566034,otherland,Arid,Afghanistan,FALSE,0
SWA2189,63.07670478,32.00288128,grassland,Arid,Afghanistan,FALSE,0
SWA3407,64.06574991,30.24901052,otherland,Arid,Afghanistan,FALSE,0
SWA12725,66.18478583,36.40534482,otherland,Semiarid,Afghanistan,FALSE,0
SWA12724,66.01931616,36.3713885,grassland,Semiarid,Afghanistan,FALSE,0
SWA15096,68.48168818,32.08696359,grassland,Semiarid,Afghanistan,FALSE,0
SWA2125,66.25485443,32.89140492,grassland,Arid,Afghanistan,FALSE,0
SWA12674,69.8197288,37.21706251,cropland,Semiarid,Afghanistan,FALSE,0
SWA2550,66.73320731,32.23734157,otherland,Arid,Afghanistan,FALSE,0
SWA1421,60.83693528,33.12694319,otherland,Arid,Afghanistan,FALSE,0
SWA13289,66.85798331,35.68552478,grassland,Semiarid,Afghanistan,FALSE,0
SWA12350,66.21604721,37.14564645,otherland,Semiarid,Afghanistan,FALSE,0
SWA931,63.78790099,35.52463652,otherland,Arid,Afghanistan,FALSE,10
SWA13278,65.06368836,35.30904085,grassland,Semiarid,Afghanistan,FALSE,0
SWA1437,64.10132319,33.92680312,grassland,Arid,Afghanistan,FALSE,0
SWA13201,67.46811905,35.92941738,otherland,Semiarid,Afghanistan,FALSE,8
SWA13949,70.84057429,35.45834085,grassland,Semiarid,Afghanistan,FALSE,0
SWA1736,62.69159702,32.8280737,otherland,Arid,Afghanistan,FALSE,0
SWA13640,68.85278223,35.58581179,otherland,Semiarid,Afghanistan,FALSE,0
SWA2449,63.82913366,31.72637983,grassland,Arid,Afghanistan,FALSE,0
SWA1947,61.56645713,32.08292117,otherland,Arid,Afghanistan,FALSE,0
SWA813,63.65665713,35.79790403,otherland,Arid,Afghanistan,FALSE,0
SWA1874,61.49989196,32.21982442,otherland,Arid,Afghanistan,FALSE,0
SWA12883,67.77534288,36.47703038,grassland,Semiarid,Afghanistan,FALSE,0
SWA15162,69.12119883,31.72260691,grassland,Semiarid,Afghanistan,FALSE,0
SWA12719,61.1395777,35.26403525,otherland,Semiarid,Afghanistan,FALSE,0
SWA1733,62.12215496,32.68631954,grassland,Arid,Afghanistan,FALSE,0
SWA14161,68.35044432,34.63611287,otherland,Semiarid,Afghanistan,FALSE,0
SWA12750,70.37165371,37.19199952,cropland,Semiarid,Afghanistan,FALSE,1
SWA14301,70.71849324,34.83095745,forest,Semiarid,Afghanistan,FALSE,20
SWA12534,67.7044658,37.07234392,otherland,Semiarid,Afghanistan,FALSE,0
SWA1296,64.1061741,34.38359644,otherland,Arid,Afghanistan,FALSE,0
SWA13107,66.59657356,35.87713543,otherland,Semiarid,Afghanistan,FALSE,0
SWA3001,63.638062,30.75889427,otherland,Arid,Afghanistan,FALSE,0
SWA12807,67.39508602,36.52526991,grassland,Semiarid,Afghanistan,FALSE,0
SWA3290,61.44114214,29.7269995,otherland,Arid,Afghanistan,FALSE,0
SWA12348,65.88187392,37.07773381,otherland,Semiarid,Afghanistan,FALSE,0
SWA14468,69.21929486,34.19225529,otherland,Semiarid,Afghanistan,FALSE,0
SWA13623,66.07456255,35.03307839,otherland,Semiarid,Afghanistan,FALSE,0
SWA1872,61.1247555,32.12226738,otherland,Arid,Afghanistan,FALSE,0
SWA2370,65.09198529,32.17616629,otherland,Arid,Afghanistan,FALSE,0
SWA13025,66.54779504,35.98978417,otherland,Semiarid,Afghanistan,FALSE,0
SWA12879,67.11103872,36.34740348,grassland,Semiarid,Afghanistan,FALSE,0
SWA12730,67.01402067,36.57243146,otherland,Semiarid,Afghanistan,FALSE,0
SWA14564,67.54249955,33.61742334,otherland,Semiarid,Afghanistan,FALSE,0
SWA13919,65.94816959,34.51430132,otherland,Semiarid,Afghanistan,FALSE,0
SWA3509,64.12557771,30.10995131,otherland,Arid,Afghanistan,FALSE,0
SWA2034,63.89731579,32.50764463,grassland,Arid,Afghanistan,FALSE,0
SWA15147,69.07888818,31.8374116,otherland,Semiarid,Afghanistan,FALSE,0
SWA14242,70.84111328,34.97378958,otherland,Semiarid,Afghanistan,FALSE,2
SWA1615,64.87046074,33.64625926,grassland,Arid,Afghanistan,FALSE,0
SWA14095,69.28262609,34.93579085,cropland,Semiarid,Afghanistan,FALSE,0
SWA13356,62.86380406,34.68569987,grassland,Semiarid,Afghanistan,FALSE,0
SWA13841,64.93594793,34.41728327,grassland,Semiarid,Afghanistan,FALSE,0
SWA976,61.10427391,34.73205294,otherland,Arid,Afghanistan,FALSE,0
SWA6488,70.65408403,36.94163905,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA3413,65.17660659,30.51607965,otherland,Arid,Afghanistan,FALSE,0
SWA14103,70.59398674,35.17294608,grassland,Semiarid,Afghanistan,FALSE,0
SWA14176,70.79988061,35.08778579,otherland,Semiarid,Afghanistan,FALSE,0
SWA13303,69.16970786,36.13099933,cropland,Semiarid,Afghanistan,FALSE,0
SWA3000,63.45264973,30.71308019,grassland,Arid,Afghanistan,FALSE,0
SWA6476,70.60880894,37.53722208,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA14348,68.64661887,34.32700258,otherland,Semiarid,Afghanistan,FALSE,0
SWA3208,64.87342518,30.75080943,otherland,Arid,Afghanistan,FALSE,0
SWA3419,66.29527861,30.77317748,otherland,Arid,Afghanistan,FALSE,0
SWA13465,66.95419287,35.45995782,grassland,Semiarid,Afghanistan,FALSE,0
SWA2284,65.03215749,32.31495601,grassland,Arid,Afghanistan,FALSE,0
SWA14995,67.52201797,32.38259915,grassland,Semiarid,Afghanistan,FALSE,0
SWA2104,62.26040568,31.95248579,otherland,Arid,Afghanistan,FALSE,0
SWA12808,67.56136417,36.55760926,otherland,Semiarid,Afghanistan,FALSE,0
SWA12604,69.94504378,37.35989464,grassland,Semiarid,Afghanistan,FALSE,0
SWA14271,65.87217211,33.88179752,grassland,Semiarid,Afghanistan,FALSE,0
SWA1816,64.47592067,33.10053272,otherland,Arid,Afghanistan,FALSE,0
SWA13865,68.82286833,35.21498724,otherland,Semiarid,Afghanistan,FALSE,0
SWA14023,70.058501,35.19935655,otherland,Semiarid,Afghanistan,FALSE,0
SWA2445,63.07859124,31.54285402,otherland,Arid,Afghanistan,FALSE,0
SWA3207,64.68720442,30.70661232,grassland,Arid,Afghanistan,FALSE,0
SWA14449,66.17589251,33.57726864,grassland,Semiarid,Afghanistan,FALSE,0
SWA14964,68.10601273,32.62595276,grassland,Semiarid,Afghanistan,FALSE,0
SWA14272,66.03144341,33.91602334,grassland,Semiarid,Afghanistan,FALSE,0
SWA1731,61.74351507,32.59037947,otherland,Arid,Afghanistan,FALSE,0
SWA14676,68.75037428,33.61311142,otherland,Semiarid,Afghanistan,FALSE,0
SWA2180,61.39182463,31.57411539,otherland,Arid,Afghanistan,FALSE,0
SWA1076,61.43736922,34.50891142,grassland,Arid,Afghanistan,FALSE,0
SWA14858,69.08346959,33.18811846,grassland,Semiarid,Afghanistan,FALSE,4
SWA13295,67.84514197,35.88090836,grassland,Semiarid,Afghanistan,FALSE,0
SWA14903,70.08275551,33.25522261,grassland,Semiarid,Afghanistan,FALSE,0
SWA2627,65.26985172,31.76006666,otherland,Arid,Afghanistan,FALSE,0
SWA15002,68.62263385,32.60708814,otherland,Semiarid,Afghanistan,FALSE,0
SWA14625,68.86679595,33.75809951,grassland,Semiarid,Afghanistan,FALSE,0
SWA13446,63.71675442,34.76061937,otherland,Semiarid,Afghanistan,FALSE,0
SWA14071,65.40567699,34.15048363,otherland,Semiarid,Afghanistan,FALSE,0
SWA1079,63.78520605,35.06919067,otherland,Arid,Afghanistan,FALSE,0
SWA2195,64.21100749,32.27641828,otherland,Arid,Afghanistan,FALSE,0
SWA2611,62.2746889,31.0313533,otherland,Arid,Afghanistan,FALSE,0
SWA14231,69.04439288,34.64716215,cropland,Semiarid,Afghanistan,FALSE,0
SWA2825,67.47323945,31.94089752,otherland,Arid,Afghanistan,FALSE,0
SWA1542,63.0707759,33.37945962,grassland,Arid,Afghanistan,FALSE,0
SWA13027,66.87711742,36.05634933,otherland,Semiarid,Afghanistan,FALSE,0
SWA13796,69.60009071,35.4807089,otherland,Semiarid,Afghanistan,FALSE,0
SWA14505,66.54105767,33.53199355,grassland,Semiarid,Afghanistan,FALSE,0
SWA14639,71.12623855,34.17392965,otherland,Semiarid,Afghanistan,FALSE,0
SWA12823,70.07682663,37.02033146,otherland,Semiarid,Afghanistan,FALSE,0
SWA2809,64.44843222,31.26231016,otherland,Arid,Afghanistan,FALSE,0
SWA1077,61.63167482,34.55715096,otherland,Arid,Afghanistan,FALSE,0
SWA13368,65.11462284,35.1969311,otherland,Semiarid,Afghanistan,FALSE,0
SWA14466,68.89644035,34.13054103,otherland,Semiarid,Afghanistan,FALSE,0
SWA2462,66.29393114,32.29366593,otherland,Arid,Afghanistan,FALSE,0
SWA1605,62.94357446,33.19566431,otherland,Arid,Afghanistan,FALSE,0
SWA13935,68.5407075,35.03927677,grassland,Semiarid,Afghanistan,FALSE,0
SWA6489,70.82305714,36.97020547,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA3513,64.86399287,30.28862622,grassland,Arid,Afghanistan,FALSE,0
SWA13301,68.83769053,36.06982406,grassland,Semiarid,Afghanistan,FALSE,0
SWA13352,62.22698835,34.53289644,otherland,Semiarid,Afghanistan,FALSE,0
SWA13216,69.95932699,36.39456504,otherland,Semiarid,Afghanistan,FALSE,0
SWA2443,62.70480225,31.4493394,cropland,Arid,Afghanistan,FALSE,0
SWA13798,69.93022158,35.5405367,grassland,Semiarid,Afghanistan,FALSE,0
SWA13845,65.57734504,34.55795944,otherland,Semiarid,Afghanistan,FALSE,0
SWA12347,65.71505677,37.043508,otherland,Semiarid,Afghanistan,FALSE,0
SWA15161,68.96516147,31.69161503,otherland,Semiarid,Afghanistan,FALSE,0
SWA3103,64.07006182,30.71119373,otherland,Arid,Afghanistan,FALSE,0
SWA3099,63.32922121,30.52820691,otherland,Arid,Afghanistan,FALSE,0
SWA14417,69.98654595,34.45662947,grassland,Semiarid,Afghanistan,FALSE,0
SWA13130,70.41881526,36.59587749,grassland,Semiarid,Afghanistan,FALSE,0
SWA13469,67.60960371,35.59093218,grassland,Semiarid,Afghanistan,FALSE,0
SWA2714,64.38806543,31.40109987,otherland,Arid,Afghanistan,FALSE,0
SWA2439,61.96018872,31.25907622,grassland,Arid,Afghanistan,FALSE,0
SWA14809,67.45329685,32.98438056,otherland,Semiarid,Afghanistan,FALSE,0
SWA14392,65.96892067,33.65596106,otherland,Semiarid,Afghanistan,FALSE,0
SWA14901,69.76340443,33.19566431,otherland,Semiarid,Afghanistan,FALSE,0
SWA13540,66.02551453,35.14572713,otherland,Semiarid,Afghanistan,FALSE,0
SWA12869,65.13375695,35.93965818,grassland,Semiarid,Afghanistan,FALSE,0
SWA1658,60.92155658,32.53216864,grassland,Arid,Afghanistan,FALSE,0
SWA14849,67.65649576,32.90326269,otherland,Semiarid,Afghanistan,FALSE,0
SWA3621,66.2211676,30.45140095,otherland,Arid,Afghanistan,FALSE,0
SWA12542,70.41126941,37.5609376,grassland,Semiarid,Afghanistan,FALSE,0
SWA3405,63.69708132,30.15792135,otherland,Arid,Afghanistan,FALSE,0
SWA2916,66.38906273,31.55525077,otherland,Arid,Afghanistan,FALSE,0
SWA6495,70.73924432,36.71445511,otherland,Dry subhumid,Afghanistan,FALSE,0
SWA3191,61.74055063,29.96280727,otherland,Arid,Afghanistan,FALSE,0
SWA12723,65.85411598,36.33716269,cropland,Semiarid,Afghanistan,FALSE,0
SWA14583,70.59883764,34.20222659,grassland,Semiarid,Afghanistan,FALSE,0
SWA14465,68.73501309,34.09954915,settlement,Semiarid,Afghanistan,FALSE,7
SWA1674,63.9668454,33.28675348,otherland,Arid,Afghanistan,FALSE,0
SWA1892,64.92166471,33.05040673,grassland,Arid,Afghanistan,FALSE,0
SWA14019,69.40255118,35.07970096,grassland,Semiarid,Afghanistan,FALSE,0
SWA12650,61.40287391,35.45375944,grassland,Semiarid,Afghanistan,FALSE,0
SWA2447,63.45345821,31.63502117,otherland,Arid,Afghanistan,FALSE,0
SWA3905,65.83363439,29.90378795,grassland,Arid,Afghanistan,FALSE,0
SWA14822,69.51951183,33.39401233,grassland,Semiarid,Afghanistan,FALSE,0
SWA12721,61.46000676,35.34299717,cropland,Semiarid,Afghanistan,FALSE,0
SWA13376,66.41574269,35.47262406,grassland,Semiarid,Afghanistan,FALSE,0
SWA2621,64.13986092,31.49488398,cropland,Arid,Afghanistan,FALSE,1
SWA2461,66.10285948,32.25162478,grassland,Arid,Afghanistan,FALSE,0
SWA1601,62.1800963,33.00782658,otherland,Arid,Afghanistan,FALSE,0
SWA14160,68.18820858,34.604582,otherland,Semiarid,Afghanistan,FALSE,0
SWA2724,66.27533601,31.83417767,otherland,Arid,Afghanistan,FALSE,0
SWA2711,63.82643872,31.26581359,otherland,Arid,Afghanistan,FALSE,0
SWA14677,68.91045407,33.64437279,grassland,Semiarid,Afghanistan,FALSE,0
SWA2828,68.04672392,32.06028362,grassland,Arid,Afghanistan,FALSE,0
SWA15003,68.78028818,32.63834951,otherland,Semiarid,Afghanistan,FALSE,10
SWA14862,69.72136328,33.30993001,settlement,Semiarid,Afghanistan,FALSE,0
SWA1153,60.99593709,34.09092532,otherland,Arid,Afghanistan,FALSE,0
SWA14026,70.55221508,35.28694229,otherland,Semiarid,Afghanistan,FALSE,0
SWA13297,68.17527284,35.94477857,otherland,Semiarid,Afghanistan,FALSE,0
SWA3110,65.3749546,31.0211125,otherland,Arid,Afghanistan,FALSE,0
SWA13370,65.43882482,35.26699969,otherland,Semiarid,Afghanistan,FALSE,0
SWA2047,66.38987121,33.0719663,otherland,Arid,Afghanistan,FALSE,0
SWA14400,67.24443854,33.92491666,otherland,Semiarid,Afghanistan,FALSE,0
SWA14402,67.5648676,33.99040384,grassland,Semiarid,Afghanistan,FALSE,0
SWA624,65.00574702,36.69774645,otherland,Arid,Afghanistan,FALSE,0
SWA2270,62.39003258,31.67760131,otherland,Arid,Afghanistan,FALSE,0
SWA14073,65.72529757,34.22001323,grassland,Semiarid,Afghanistan,FALSE,0
SWA13292,67.3508889,35.7841598,grassland,Semiarid,Afghanistan,FALSE,0
SWA14771,68.35960714,33.29133489,otherland,Semiarid,Afghanistan,FALSE,0
SWA864,61.55055695,35.14896106,otherland,Arid,Afghanistan,FALSE,0
SWA14561,67.06468565,33.51905781,grassland,Semiarid,Afghanistan,FALSE,0
SWA2540,64.832462,31.81154012,otherland,Arid,Afghanistan,FALSE,0
SWA2122,65.67786652,32.76474247,otherland,Arid,Afghanistan,FALSE,0
SWA14887,67.54384703,32.75692713,grassland,Semiarid,Afghanistan,FALSE,0
SWA13643,69.34757429,35.67770944,cropland,Semiarid,Afghanistan,FALSE,0
SWA14356,69.9442353,34.57062568,grassland,Semiarid,Afghanistan,FALSE,0
SWA14094,69.11931237,34.90506846,grassland,Semiarid,Afghanistan,FALSE,0
SWA2716,64.76374089,31.48976359,otherland,Arid,Afghanistan,FALSE,0
SWA2889,61.36406669,30.32770293,otherland,Arid,Afghanistan,FALSE,0
SWA1675,64.15926453,33.33175908,otherland,Arid,Afghanistan,FALSE,0
SWA12868,64.97017374,35.90435439,otherland,Semiarid,Afghanistan,FALSE,0
SWA13209,68.79241544,36.18274229,cropland,Semiarid,Afghanistan,FALSE,0
SWA13790,68.61401002,35.29718309,otherland,Semiarid,Afghanistan,FALSE,0
SWA1822,65.63313042,33.36140348,forest,Arid,Afghanistan,TRUE,0
SWA12741,68.85305172,36.92277442,grassland,Semiarid,Afghanistan,FALSE,0
SWA589,65.14507572,36.87776883,cropland,Arid,Afghanistan,FALSE,0
SWA2638,67.36301616,32.22036341,grassland,Arid,Afghanistan,FALSE,0
SWA14155,67.37972482,34.44342424,grassland,Semiarid,Afghanistan,FALSE,0
SWA13454,65.16528782,35.08482135,grassland,Semiarid,Afghanistan,FALSE,0
SWA12822,69.90812302,36.99068706,grassland,Semiarid,Afghanistan,FALSE,0
SWA3297,62.71773799,30.06413723,otherland,Arid,Afghanistan,FALSE,0
SWA2120,65.29437572,32.6787737,otherland,Arid,Afghanistan,FALSE,0
SWA14397,66.76500768,33.82547316,otherland,Semiarid,Afghanistan,FALSE,0
SWA1612,64.28969991,33.51393742,grassland,Arid,Afghanistan,FALSE,0
SWA14826,70.16010046,33.51366792,otherland,Semiarid,Afghanistan,FALSE,0
SWA14166,69.16323999,34.79161124,cropland,Semiarid,Afghanistan,FALSE,0
SWA12945,65.84037175,35.96633814,cropland,Semiarid,Afghanistan,FALSE,0
SWA14459,67.77103096,33.90928597,otherland,Semiarid,Afghanistan,FALSE,0
SWA13190,65.6638528,35.56074879,grassland,Semiarid,Afghanistan,FALSE,0
SWA2625,64.8922898,31.67275041,otherland,Arid,Afghanistan,FALSE,0
SWA14725,68.63449161,33.46812334,cropland,Semiarid,Afghanistan,FALSE,0
SWA14353,69.4564501,34.48061449,grassland,Semiarid,Afghanistan,FALSE,0
SWA1962,64.40746904,32.78010366,grassland,Arid,Afghanistan,FALSE,0
SWA14336,66.71784612,33.93866088,otherland,Semiarid,Afghanistan,FALSE,0
SWA1960,64.02559522,32.69063146,otherland,Arid,Afghanistan,FALSE,0
SWA13044,69.70411562,36.59156558,cropland,Semiarid,Afghanistan,FALSE,0
SWA2281,64.46190695,32.18290366,otherland,Arid,Afghanistan,FALSE,0
SWA13762,63.7674194,34.2763376,grassland,Semiarid,Afghanistan,FALSE,0
SWA14970,69.05355569,32.81459897,forest,Semiarid,Afghanistan,FALSE,19
SWA14562,67.22395695,33.55193615,otherland,Semiarid,Afghanistan,FALSE,0
SWA1441,64.88016255,34.10359157,grassland,Arid,Afghanistan,FALSE,0
SWA14104,70.75864793,35.201782,forest,Semiarid,Afghanistan,TRUE,0
SWA764,64.59234233,36.15687081,otherland,Arid,Afghanistan,FALSE,0
SWA13114,67.75108836,36.10674482,grassland,Semiarid,Afghanistan,FALSE,0
SWA13472,68.1027788,35.68687226,otherland,Semiarid,Afghanistan,FALSE,0
SWA2112,63.76984485,32.32438832,otherland,Arid,Afghanistan,FALSE,0
SWA2990,61.61173222,30.23876972,otherland,Arid,Afghanistan,FALSE,0
SWA1748,64.99281128,33.3702968,otherland,Arid,Afghanistan,FALSE,0
SWA13722,69.88683295,35.65399392,grassland,Semiarid,Afghanistan,FALSE,0
SWA14666,67.15739179,33.29214337,grassland,Semiarid,Afghanistan,FALSE,0
SWA1343,64.3648889,34.2908903,otherland,Arid,Afghanistan,TRUE,0
SWA2113,63.95956904,32.36966341,otherland,Arid,Afghanistan,FALSE,0
SWA3112,65.74982157,31.10708127,grassland,Arid,Afghanistan,FALSE,0
SWA13271,63.61084305,34.98429987,otherland,Semiarid,Afghanistan,FALSE,0
SWA12815,68.73097067,36.77886432,cropland,Semiarid,Afghanistan,FALSE,0
SWA14014,68.58571309,34.92581955,otherland,Semiarid,Afghanistan,FALSE,0
SWA12662,67.63278024,36.81524608,otherland,Semiarid,Afghanistan,FALSE,0
SWA12475,67.65649576,37.18499266,otherland,Semiarid,Afghanistan,FALSE,0
SWA13361,63.66393348,34.87245962,grassland,Semiarid,Afghanistan,FALSE,0
SWA14936,69.32817068,32.99030944,forest,Semiarid,Afghanistan,TRUE,0
SWA1388,63.26211706,33.8828755,grassland,Arid,Afghanistan,FALSE,0
SWA13373,65.92661002,35.37048561,grassland,Semiarid,Afghanistan,FALSE,0
SWA13931,67.8888001,34.91261431,otherland,Semiarid,Afghanistan,FALSE,0
SWA13468,67.4454815,35.55859283,otherland,Semiarid,Afghanistan,FALSE,0
SWA13765,64.56485388,34.45824644,grassland,Semiarid,Afghanistan,FALSE,0
SWA13610,63.9816676,34.57359012,grassland,Semiarid,Afghanistan,FALSE,0
SWA15117,69.15111273,32.09747388,otherland,Semiarid,Afghanistan,FALSE,0
SWA12934,64.04472933,35.57745745,otherland,Semiarid,Afghanistan,FALSE,0
SWA14244,71.16962718,35.03065294,forest,Semiarid,Afghanistan,TRUE,0
SWA3201,63.57526976,30.43577026,otherland,Arid,Afghanistan,FALSE,0
SWA14085,67.65649576,34.62182966,otherland,Semiarid,Afghanistan,FALSE,10
SWA1970,65.94493565,33.1266737,grassland,Arid,Afghanistan,FALSE,0
SWA13105,66.26832915,35.81003128,otherland,Semiarid,Afghanistan,FALSE,0
SWA1028,61.17407301,34.59622767,grassland,Arid,Afghanistan,FALSE,0
SWA1809,63.13680207,32.78360709,otherland,Arid,Afghanistan,FALSE,0
SWA1489,64.16438493,33.78936088,grassland,Arid,Afghanistan,FALSE,0
SWA14665,66.99892898,33.25899554,grassland,Semiarid,Afghanistan,FALSE,0
SWA14865,70.20133313,33.39940222,grassland,Semiarid,Afghanistan,FALSE,0
SWA13447,64.03745298,34.83392189,grassland,Semiarid,Afghanistan,FALSE,0
SWA12607,70.45465804,37.44748038,otherland,Semiarid,Afghanistan,FALSE,0
SWA13188,65.33776435,35.49148868,otherland,Semiarid,Afghanistan,FALSE,0
SWA2998,63.08263366,30.62037405,grassland,Arid,Afghanistan,FALSE,0
SWA12791,61.35679034,35.19288868,otherland,Semiarid,Afghanistan,FALSE,0
SWA14358,70.27005425,34.629645,grassland,Semiarid,Afghanistan,FALSE,0
SWA14222,67.58750515,34.36284536,otherland,Semiarid,Afghanistan,FALSE,0
SWA1483,63.00582771,33.51663236,grassland,Arid,Afghanistan,FALSE,0
SWA14355,69.78146057,34.54098128,grassland,Semiarid,Afghanistan,FALSE,0
SWA13023,66.21874215,35.92241052,otherland,Semiarid,Afghanistan,FALSE,0
SWA13525,63.29041399,34.53774735,grassland,Semiarid,Afghanistan,FALSE,5
SWA13535,65.2159528,34.97244211,otherland,Semiarid,Afghanistan,FALSE,0
SWA13602,62.70803619,34.27525962,otherland,Semiarid,Afghanistan,FALSE,0
SWA12465,65.98347338,36.85378381,grassland,Semiarid,Afghanistan,FALSE,0
SWA6496,70.90767844,36.74302154,otherland,Dry subhumid,Afghanistan,FALSE,10
SWA13908,63.55478818,33.97854608,grassland,Semiarid,Afghanistan,FALSE,0
SWA6484,70.90740894,37.22568634,grassland,Dry subhumid,Afghanistan,FALSE,0
SWA1598,61.60984575,32.86418597,grassland,Arid,Afghanistan,FALSE,0
SWA818,65.25934143,36.14959446,otherland,Arid,Afghanistan,FALSE,0
SWA3024,67.9634501,31.74093254,grassland,Arid,Afghanistan,FALSE,0
SWA2031,63.32787374,32.37074139,otherland,Arid,Afghanistan,FALSE,0
SWA2023,61.82005153,31.99398795,otherland,Arid,Afghanistan,FALSE,0
SWA15131,69.03684703,31.9519468,grassland,Semiarid,Afghanistan,FALSE,0
SWA14401,67.40451833,33.957795,otherland,Semiarid,Afghanistan,FALSE,0
SWA14724,68.47495082,33.43659247,cropland,Semiarid,Afghanistan,FALSE,0
SWA13277,64.90172211,35.27373706,otherland,Semiarid,Afghanistan,FALSE,0
SWA2205,66.12037663,32.71057406,otherland,Arid,Afghanistan,FALSE,0
SWA3301,63.45211074,30.25089698,otherland,Arid,Afghanistan,FALSE,0
SWA13551,67.82061797,35.51008381,cropland,Semiarid,Afghanistan,FALSE,0
SWA14021,69.7302566,35.13979825,otherland,Semiarid,Afghanistan,FALSE,0
SWA1335,61.27136056,33.54654626,otherland,Arid,Afghanistan,FALSE,0
SWA2191,63.4539972,32.09504842,otherland,Arid,Afghanistan,FALSE,0
SWA13909,63.71325099,34.01546684,otherland,Semiarid,Afghanistan,FALSE,0
SWA12301,66.50117248,37.32512984,otherland,Semiarid,Afghanistan,FALSE,0
